round,endpoint_name,transfer_time,data_transfer_size,model_param_size,model_arch_size,local,test_accuracy,test_loss,train_accuracy,train_loss,num_hidden_blocks,store,time_taken_for_process
3,hawfinch,2.501725673675537,1353,8117972,1098,False,0.10279999673366547,2.492540121078491,0.14000000059604645,2.492540121078491,30,proxystore,1012.8995482497849
3,kestrel,2.0347836017608643,1349,8117972,1098,False,0.10279999673366547,2.404311418533325,0.07000000029802322,2.404311418533325,30,proxystore,1012.8995482497849
3,ryerson,9.24185299873352,1349,8117972,1098,False,0.10279999673366547,2.433534622192383,0.10999999940395355,2.433534622192383,30,proxystore,1012.8995482497849
3,jetson,2.161198139190674,1349,8117972,1098,False,0.10279999673366547,2.430340528488159,0.10000000149011612,2.430340528488159,30,proxystore,1012.8995482497849
4,hawfinch,2.1342689990997314,1353,8117972,1098,False,0.10279999673366547,2.3614230155944824,0.09000000357627869,2.3614230155944824,30,proxystore,1012.8995482497849
4,kestrel,2.4659578800201416,1349,8117972,1098,False,0.10279999673366547,2.400270700454712,0.11999999731779099,2.400270700454712,30,proxystore,1012.8995482497849
4,ryerson,11.518193006515503,1349,8117972,1098,False,0.10279999673366547,2.3632683753967285,0.12999999523162842,2.3632683753967285,30,proxystore,1012.8995482497849
4,jetson,2.219482898712158,1349,8117972,1098,False,0.10279999673366547,2.4313788414001465,0.11999999731779099,2.4313788414001465,30,proxystore,1012.8995482497849
5,hawfinch,2.4467432498931885,1353,8117972,1098,False,0.10279999673366547,2.335494041442871,0.11999999731779099,2.335494041442871,30,proxystore,1012.8995482497849
5,kestrel,2.2304024696350098,1349,8117972,1098,False,0.10279999673366547,2.3342397212982178,0.10999999940395355,2.3342397212982178,30,proxystore,1012.8995482497849
5,ryerson,9.028239250183105,1349,8117972,1098,False,0.10279999673366547,2.3302059173583984,0.09000000357627869,2.3302059173583984,30,proxystore,1012.8995482497849
5,jetson,2.195237159729004,1349,8117972,1098,False,0.10279999673366547,2.335279941558838,0.05999999865889549,2.335279941558838,30,proxystore,1012.8995482497849
1,hawfinch,2.573509931564331,1353,10130509,1098,False,0.11349999904632568,5.207596302032471,0.11999999731779099,5.207596302032471,40,proxystore,1315.5753507080954
1,kestrel,2.2754151821136475,1349,10130509,1098,False,0.11349999904632568,5.551472187042236,0.12999999523162842,5.551472187042236,40,proxystore,1315.5753507080954
1,ryerson,13.6413254737854,1349,10130509,1098,False,0.11349999904632568,4.687546730041504,0.10999999940395355,4.687546730041504,40,proxystore,1315.5753507080954
1,jetson,2.568990468978882,1349,10130509,1098,False,0.11349999904632568,5.213736534118652,0.09000000357627869,5.213736534118652,40,proxystore,1315.5753507080954
2,hawfinch,2.3771936893463135,1353,10130509,1098,False,0.11349999904632568,3.2725720405578613,0.10999999940395355,3.2725720405578613,40,proxystore,1315.5753507080954
2,kestrel,2.0908823013305664,1349,10130509,1098,False,0.11349999904632568,3.1947338581085205,0.10999999940395355,3.1947338581085205,40,proxystore,1315.5753507080954
2,ryerson,11.588086605072021,1349,10130509,1098,False,0.11349999904632568,3.3425819873809814,0.07000000029802322,3.3425819873809814,40,proxystore,1315.5753507080954
2,jetson,2.4078257083892822,1349,10130509,1098,False,0.11349999904632568,2.8653597831726074,0.14000000059604645,2.8653597831726074,40,proxystore,1315.5753507080954
3,hawfinch,2.468888998031616,1353,10130509,1098,False,0.11349999904632568,2.4297406673431396,0.10000000149011612,2.4297406673431396,40,proxystore,1315.5753507080954
3,kestrel,2.4038169384002686,1349,10130509,1098,False,0.11349999904632568,2.4102137088775635,0.10000000149011612,2.4102137088775635,40,proxystore,1315.5753507080954
3,ryerson,20.1864173412323,1349,10130509,1098,False,0.11349999904632568,2.424165964126587,0.10000000149011612,2.424165964126587,40,proxystore,1315.5753507080954
3,jetson,2.519901752471924,1349,10130509,1098,False,0.11349999904632568,2.483548164367676,0.10999999940395355,2.483548164367676,40,proxystore,1315.5753507080954
4,hawfinch,2.486008644104004,1353,10130509,1098,False,0.11349999904632568,2.382545232772827,0.10000000149011612,2.382545232772827,40,proxystore,1315.5753507080954
4,kestrel,2.3320820331573486,1349,10130509,1098,False,0.11349999904632568,2.346989393234253,0.10000000149011612,2.346989393234253,40,proxystore,1315.5753507080954
4,ryerson,12.012286901473999,1349,10130509,1098,False,0.11349999904632568,2.345444440841675,0.05000000074505806,2.345444440841675,40,proxystore,1315.5753507080954
4,jetson,2.1170217990875244,1349,10130509,1098,False,0.11349999904632568,2.3307039737701416,0.12999999523162842,2.3307039737701416,40,proxystore,1315.5753507080954
5,hawfinch,2.2702295780181885,1353,10130509,1098,False,0.11349999904632568,2.351376533508301,0.10000000149011612,2.351376533508301,40,proxystore,1315.5753507080954
5,kestrel,2.233114242553711,1349,10130509,1098,False,0.11349999904632568,2.3499386310577393,0.10000000149011612,2.3499386310577393,40,proxystore,1315.5753507080954
5,ryerson,11.815545797348022,1349,10130509,1098,False,0.11349999904632568,2.3125600814819336,0.10999999940395355,2.3125600814819336,40,proxystore,1315.5753507080954
5,jetson,2.2833311557769775,1349,10130509,1098,False,0.11349999904632568,2.3473310470581055,0.17000000178813934,2.3473310470581055,40,proxystore,1315.5753507080954
1,hawfinch,2.297431707382202,1353,12143050,1098,False,0.0957999974489212,4.409050941467285,0.15000000596046448,4.409050941467285,50,proxystore,1618.1804102919996
1,kestrel,2.2166247367858887,1349,12143050,1098,False,0.0957999974489212,5.897958755493164,0.07999999821186066,5.897958755493164,50,proxystore,1618.1804102919996
1,ryerson,13.68757700920105,1349,12143050,1098,False,0.0957999974489212,5.454770565032959,0.11999999731779099,5.454770565032959,50,proxystore,1618.1804102919996
1,jetson,2.313242197036743,1349,12143050,1098,False,0.0957999974489212,6.488431453704834,0.05999999865889549,6.488431453704834,50,proxystore,1618.1804102919996
2,hawfinch,2.0432941913604736,1353,12143050,1098,False,0.0957999974489212,3.9115161895751953,0.12999999523162842,3.9115161895751953,50,proxystore,1618.1804102919996
2,kestrel,2.2116200923919678,1349,12143050,1098,False,0.0957999974489212,4.570916652679443,0.07000000029802322,4.570916652679443,50,proxystore,1618.1804102919996
2,ryerson,13.505598545074463,1349,12143050,1098,False,0.0957999974489212,4.187979221343994,0.07000000029802322,4.187979221343994,50,proxystore,1618.1804102919996
2,jetson,2.349938154220581,1349,12143050,1098,False,0.0957999974489212,4.117624282836914,0.1599999964237213,4.117624282836914,50,proxystore,1618.1804102919996
3,hawfinch,2.39713191986084,1353,12143050,1098,False,0.0957999974489212,2.4823224544525146,0.09000000357627869,2.4823224544525146,50,proxystore,1618.1804102919996
3,kestrel,2.290320873260498,1349,12143050,1098,False,0.0957999974489212,2.580716848373413,0.10999999940395355,2.580716848373413,50,proxystore,1618.1804102919996
3,ryerson,13.436031818389893,1349,12143050,1098,False,0.0957999974489212,2.640064001083374,0.09000000357627869,2.640064001083374,50,proxystore,1618.1804102919996
3,jetson,2.4275262355804443,1349,12143050,1098,False,0.0957999974489212,2.5840811729431152,0.10999999940395355,2.5840811729431152,50,proxystore,1618.1804102919996
4,hawfinch,2.181666135787964,1353,12143050,1098,False,0.0957999974489212,2.3216538429260254,0.12999999523162842,2.3216538429260254,50,proxystore,1618.1804102919996
4,kestrel,1.9896788597106934,1349,12143050,1098,False,0.0957999974489212,2.3062539100646973,0.05999999865889549,2.3062539100646973,50,proxystore,1618.1804102919996
4,ryerson,13.411877632141113,1349,12143050,1098,False,0.0957999974489212,2.3535399436950684,0.05999999865889549,2.3535399436950684,50,proxystore,1618.1804102919996
4,jetson,2.2616283893585205,1349,12143050,1098,False,0.0957999974489212,2.344890594482422,0.07999999821186066,2.344890594482422,50,proxystore,1618.1804102919996
5,hawfinch,2.372068166732788,1353,12143050,1098,False,0.0957999974489212,2.3041796684265137,0.10000000149011612,2.3041796684265137,50,proxystore,1618.1804102919996
5,kestrel,2.0815651416778564,1349,12143050,1098,False,0.0957999974489212,2.307904005050659,0.09000000357627869,2.307904005050659,50,proxystore,1618.1804102919996
5,ryerson,14.663912773132324,1349,12143050,1098,False,0.0957999974489212,2.3255040645599365,0.10999999940395355,2.3255040645599365,50,proxystore,1618.1804102919996
5,jetson,2.6271982192993164,1349,12143050,1098,False,0.0957999974489212,2.316318988800049,0.14000000059604645,2.316318988800049,50,proxystore,1618.1804102919996
