proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
EndpointStore,pong,10,0,1.0,1426.919591,6.615393,4.449576,4.473721,0.018813,8.598805,10.060011,10.110387,8.625663
EndpointStore,pong,10,0,1.0,1319.422158,5.12997,4.5535,4.577289,0.029367,6.200295,12.224806,12.25959,6.218217
EndpointStore,pong,10,0,1.0,1451.874231,6.446901,4.558174,4.581317,0.025405,5.323051,6.020748,6.054517,5.347954
EndpointStore,pong,10,0,1.0,1314.304539,5.137885,4.613906,4.649307,0.029177,5.106102,5.88682,5.920584,5.124211
EndpointStore,pong,10,0,1.0,1329.041428,5.022108,4.470324,4.494371,0.020346,10.935609,7.68143,7.714398,10.954275
EndpointStore,pong,100,0,1.0,1308.33472,7.041651,4.936714,4.962522,0.031287,5.937885,8.086436,8.121173,5.959821
EndpointStore,pong,100,0,1.0,1334.653649,8.582198,4.553984,4.588899,0.023246,7.118251,8.817814,8.855098,7.145016
EndpointStore,pong,100,0,1.0,1315.540831,5.611453,4.709601,4.740207,0.025614,5.532699,9.492567,9.550724,5.557765
EndpointStore,pong,100,0,1.0,1307.490153,8.608714,4.90732,4.935222,0.01885,7.213543,9.177306,9.229409,7.241013
EndpointStore,pong,100,0,1.0,1346.373014,5.870584,4.426982,4.453104,0.01872,11.920714,10.55983,10.610877,11.945245
EndpointStore,pong,1000,0,1.0,1402.312689,4.915753,5.489814,5.515048,0.020734,7.569659,9.181042,9.232282,7.599698
EndpointStore,pong,1000,0,1.0,1319.188421,11.180876,4.811454,4.833776,0.01862,5.145806,12.632979,12.655253,5.159089
EndpointStore,pong,1000,0,1.0,1354.227667,4.942572,4.516515,4.53689,0.017943,4.953393,9.699846,9.743381,4.976272
EndpointStore,pong,1000,0,1.0,1325.979354,4.74045,4.41475,4.435869,0.018517,5.145213,8.195355,8.218102,5.168707
EndpointStore,pong,1000,0,1.0,1340.220839,5.077945,4.516215,4.538192,0.007829,8.396185,6.188394,6.218372,8.411008
EndpointStore,pong,10000,0,1.0,1319.542823,4.734579,4.598262,4.619465,0.007835,7.634227,5.69231,5.719602,7.660424
EndpointStore,pong,10000,0,1.0,1328.190435,7.570859,4.408015,4.429231,0.010546,9.127213,9.697282,9.751388,9.156823
EndpointStore,pong,10000,0,1.0,1406.648893,5.431269,4.989526,5.012756,0.026114,10.870874,11.839298,11.891178,10.904678
EndpointStore,pong,10000,0,1.0,1323.128826,5.43419,4.576702,4.599407,0.026287,6.866941,6.010648,6.038508,6.89133
EndpointStore,pong,10000,0,1.0,1369.824316,6.41063,4.82669,4.856027,0.015885,16.002106,17.072849,17.101626,16.032989
EndpointStore,pong,100000,0,1.0,1369.904806,5.629657,4.643357,4.670407,0.01318,5.465141,9.238034,9.267325,5.495039
EndpointStore,pong,100000,0,1.0,1300.242916,7.635976,4.951375,4.98306,0.012096,6.019088,8.766662,8.808862,6.049777
EndpointStore,pong,100000,0,1.0,1317.648822,5.749394,4.603518,4.630031,0.020695,7.397049,6.325488,6.358652,7.422195
EndpointStore,pong,100000,0,1.0,1384.090359,6.186003,4.88809,4.913453,0.019952,5.173181,12.598424,12.630291,5.191241
EndpointStore,pong,100000,0,1.0,1321.503934,6.20205,4.767091,4.791878,0.020533,11.701871,10.37268,10.422182,11.738373
EndpointStore,pong,100000,0,1.0,1337.522413,6.132381,4.87789,4.905499,0.020978,6.997863,8.561388,8.621074,7.023009
EndpointStore,pong,100000,0,1.0,1315.442224,5.219777,4.69257,4.717563,0.015342,10.599371,6.873646,6.911745,10.627816
EndpointStore,pong,100000,0,1.0,1327.909063,9.072984,4.901017,4.929302,0.01838,9.339537,7.252186,7.28987,9.372581
EndpointStore,pong,100000,0,1.0,1319.606408,9.284924,4.758016,4.780525,0.017883,6.441437,4.658126,4.68016,6.467854
EndpointStore,pong,100000,0,1.0,1369.707637,8.052138,4.672693,4.694293,0.018763,13.886337,7.347854,7.385409,13.908981
EndpointStore,pong,1000000,0,1.0,1488.130761,10.926351,7.458232,7.482771,0.015141,9.36739,8.796776,8.84521,9.413684
EndpointStore,pong,1000000,0,1.0,1339.5092,5.821827,7.094549,7.121946,0.01837,9.243296,12.225155,12.276275,9.279727
EndpointStore,pong,1000000,0,1.0,1322.491918,5.272796,6.388355,6.412576,0.020223,8.325922,6.524609,6.563284,8.348367
EndpointStore,pong,1000000,0,1.0,1404.402299,8.214584,6.836383,6.864482,0.011273,5.00362,6.96462,7.024071,5.028938
EndpointStore,pong,1000000,0,1.0,1322.194274,8.983411,6.466867,6.491579,0.029137,8.871494,9.692308,9.752738,8.887774
EndpointStore,pong,10000000,0,1.0,1333.481246,27.423539,35.43389,35.481153,0.026511,5.209052,12.28829,12.343844,5.231798
EndpointStore,pong,10000000,0,1.0,1319.262433,17.876493,28.523159,28.565327,0.02124,6.01533,7.358129,7.401578,6.072323
EndpointStore,pong,10000000,0,1.0,1318.618389,18.964911,32.283093,32.535554,0.018923,5.66616,6.766782,6.795245,5.703353
EndpointStore,pong,10000000,0,1.0,1341.149625,24.930367,27.496046,27.530186,0.020934,10.010283,5.003913,5.032654,10.045983
EndpointStore,pong,10000000,0,1.0,1334.540727,19.343556,26.344924,26.379656,0.02362,16.287479,5.35144,5.380513,16.31677
EndpointStore,pong,100000000,0,1.0,1298.635393,184.708776,260.546038,260.589299,0.013367,6.043412,6.082572,6.110143,6.065191
EndpointStore,pong,100000000,0,1.0,1328.44887,171.370833,282.518928,282.582654,0.015581,6.187057,6.079536,6.11751,6.206923
EndpointStore,pong,100000000,0,1.0,1324.933144,174.775946,277.911914,277.981403,0.028713,10.003546,8.661418,8.723796,10.044066
EndpointStore,pong,100000000,0,1.0,1318.026513,207.940421,274.728891,274.809403,0.035286,8.262188,11.425738,11.486439,8.30665
EndpointStore,pong,100000000,0,1.0,1320.955476,174.508834,273.102753,273.149155,0.019827,14.786638,11.979268,12.011484,14.815229
EndpointStore,pong,1000000000,0,1.0,1798.556932,1447.419597,2589.620921,2589.677271,358.803526,6.874434,5.32554,5.360495,6.908944
EndpointStore,pong,1000000000,0,1.0,1787.471927,1463.70091,2713.191591,2713.325326,360.350895,6.684239,5.965984,6.071836,6.71628
EndpointStore,pong,1000000000,0,1.0,1900.685886,1563.26138,2620.224461,2620.321026,370.375674,5.550451,5.13822,5.193998,5.583392
EndpointStore,pong,1000000000,0,1.0,1866.346783,1536.774118,2579.239065,2579.310124,364.476666,5.282718,5.145139,5.242465,5.301904
EndpointStore,pong,1000000000,0,1.0,1760.354289,1430.965862,2704.603887,2704.711062,359.670956,12.008007,5.32124,5.351728,12.029271
RedisStore,pong,0,0,1.0,4256.754456,0.777238,0.629393,0.665244,0.008471,0.426607,0.185557,0.207148,0.457351
RedisStore,pong,0,0,1.0,1407.66918,0.201171,0.648926,0.675067,0.019087,0.543929,0.309524,0.336032,0.578652
RedisStore,pong,0,0,1.0,1303.937146,0.180853,0.161893,0.18464,0.007435,1.056457,0.230029,0.424873,1.071159
RedisStore,pong,0,0,1.0,1300.204831,0.212474,0.143035,0.163713,0.007762,0.480311,0.219403,0.238824,0.511544
RedisStore,pong,0,0,1.0,1283.145537,0.192855,0.261599,0.283511,0.007294,0.445971,0.181941,0.201222,0.476484
RedisStore,pong,10,0,1.0,1286.715395,0.19482,0.139545,0.15993,0.007364,0.297963,0.227008,0.266231,0.313667
RedisStore,pong,10,0,1.0,1319.506271,0.208507,0.15363,0.173867,0.01926,0.369253,0.315538,0.364725,0.393189
RedisStore,pong,10,0,1.0,1447.741354,0.233639,0.142879,0.165022,0.01747,0.44102,0.282338,0.329358,0.4656
RedisStore,pong,10,0,1.0,1307.409856,0.197217,0.15442,0.17585,0.01644,0.276659,0.267586,0.311967,0.29198
RedisStore,pong,10,0,1.0,1271.607631,0.229961,0.158215,0.178932,0.0075,0.389466,0.20905,0.229331,0.412955
RedisStore,pong,100,0,1.0,1312.666116,0.282013,0.156231,0.175845,0.024283,0.354507,0.301687,0.332418,0.377475
RedisStore,pong,100,0,1.0,1337.26782,0.219184,0.152149,0.177905,0.02005,0.218672,0.276177,0.300678,0.23527
RedisStore,pong,100,0,1.0,1305.372182,0.181479,0.167165,0.193915,0.021213,0.346388,0.302541,0.339877,0.369568
