proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
GlobusStore,pong,10,0,0.0,9885.755887,4257.369217,248.307218,248.345763,4430.772844,4607.043566,180.42064,180.459229,4607.066738
GlobusStore,pong,10,0,0.0,9815.797506,4465.832483,233.786317,233.820636,4635.555557,4397.849225,161.08675,161.130759,4397.87244
GlobusStore,pong,10,0,0.0,9647.674883,4258.496946,224.774253,224.810936,4426.805428,4398.141308,229.339077,229.392955,4398.164994
GlobusStore,pong,10,0,0.0,9323.302688,4263.269655,286.306333,286.338049,4833.404977,3903.935921,152.704233,152.737082,3903.958556
GlobusStore,pong,10,0,0.0,9297.473416,4205.60695,203.301842,203.337191,4344.680561,4332.167379,153.830471,153.897395,4332.221649
GlobusStore,pong,100,0,0.0,9407.929847,4211.681549,194.321855,194.367211,4344.237137,4335.516664,139.215713,139.252732,4335.550475
GlobusStore,pong,100,0,0.0,9440.029767,4198.624802,186.867631,186.911164,4327.300943,4333.489952,133.830784,133.86594,4333.513789
GlobusStore,pong,100,0,0.0,9659.577506,4452.934379,185.330049,185.373055,4587.636606,4334.920366,143.639858,143.68337,4334.944579
GlobusStore,pong,100,0,0.0,9254.053417,4196.997813,178.41017,178.453597,4324.380967,4333.253826,132.617986,132.651431,4333.278547
GlobusStore,pong,100,0,0.0,9243.711299,4197.57821,217.765773,217.810426,4328.510897,4336.598296,141.291623,141.327303,4336.621366
GlobusStore,pong,1000,0,0.0,9749.166718,4410.518718,187.87199,187.915246,4544.906551,4540.17602,157.886471,157.980894,4540.199825
GlobusStore,pong,1000,0,0.0,9866.571678,4197.412441,181.174405,181.219796,4326.024481,4341.522273,159.947563,159.984892,4341.545513
GlobusStore,pong,1000,0,0.0,9387.881851,4325.823504,208.852754,208.888824,4455.670429,4358.583231,146.760929,146.797134,4358.605609
GlobusStore,pong,1000,0,0.0,9405.891406,4195.425283,199.71088,199.743025,4322.541756,4363.06681,150.546438,150.66783,4363.091538
GlobusStore,pong,1000,0,0.0,9643.409702,4531.828156,198.408407,198.447141,4655.593378,4360.178643,175.097887,175.13371,4360.203256
