proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
FileStore,pong,100,0,0.0,526.555968,1.05064,2.065128,2.092021,1.509873,0.978739,1.644648,1.684562,0.999856
FileStore,pong,100,0,0.0,456.304981,1.296847,1.880197,1.931064,1.946013,1.028096,2.13207,2.185594,1.04555
FileStore,pong,100,0,0.0,464.441543,1.14225,3.619753,3.66853,1.682865,1.091903,2.158727,2.214351,1.115306
FileStore,pong,1000,0,0.0,474.274074,1.620693,1.813042,1.837261,1.991637,1.091691,1.769068,1.810342,1.118716
FileStore,pong,1000,0,0.0,447.352291,1.039499,2.004489,2.027997,1.417739,1.860489,1.627855,1.651159,1.894306
FileStore,pong,1000,0,0.0,461.824586,1.103915,1.836395,1.860826,1.587912,1.156624,2.1006,2.123107,1.18749
FileStore,pong,1000,0,0.0,467.076999,1.096771,1.923468,1.948903,1.614372,0.877218,2.091342,2.138492,0.908608
FileStore,pong,1000,0,0.0,446.703241,1.031892,1.799343,1.825462,1.535788,1.2026,1.856115,1.878342,1.23445
FileStore,pong,10000,0,0.0,455.630563,0.976755,1.839944,1.875286,1.373003,0.920411,1.728277,1.749939,0.942998
FileStore,pong,10000,0,0.0,446.990209,0.818312,1.844262,1.870316,1.222994,0.877237,1.89978,1.920433,0.89088
FileStore,pong,10000,0,0.0,441.115833,0.944629,1.702974,1.726654,1.344679,1.02368,1.511269,1.530435,1.052501
FileStore,pong,10000,0,0.0,494.076338,0.938055,1.853024,1.879383,1.438218,1.209304,2.004419,2.026675,1.241984
FileStore,pong,10000,0,0.0,454.70557,0.904589,2.286498,2.343308,1.357476,0.88793,1.926005,1.945457,0.904332
FileStore,pong,100000,0,0.0,1457.700254,0.936741,1.84722,1.868217,1.407938,1.241091,1.88404,1.908395,1.276351
FileStore,pong,100000,0,0.0,473.907187,0.995553,2.01272,2.041834,1.39745,0.830303,1.676188,1.696432,0.844961
FileStore,pong,100000,0,0.0,427.406413,0.972138,1.900038,7.885339,1.485453,0.703445,2.065613,2.102889,0.718423
FileStore,pong,100000,0,0.0,453.072203,1.787632,1.48012,1.501705,2.320479,0.836436,1.648054,1.685803,0.848986
FileStore,pong,100000,0,0.0,447.661793,1.285482,1.889848,1.941371,1.974693,1.540051,2.320168,2.370627,1.563257
FileStore,pong,100000,0,0.0,440.668625,1.39442,2.134357,2.157565,2.09474,2.344118,1.951383,2.002743,2.373311
FileStore,pong,100000,0,0.0,438.117722,2.095973,1.915206,1.937514,2.799286,0.891621,2.257023,2.30915,0.912523
FileStore,pong,100000,0,0.0,450.895507,0.801408,1.976188,2.001433,1.238356,0.753455,1.98104,2.000767,0.767019
FileStore,pong,100000,0,0.0,504.459557,1.001803,1.936474,1.957715,1.527193,0.90971,1.939004,1.968852,0.925881
FileStore,pong,100000,0,0.0,462.099721,1.273698,1.892086,1.92846,1.656524,2.102471,1.821136,1.842924,2.123292
FileStore,pong,1000000,0,0.0,460.553781,1.91164,3.023045,3.045574,3.15949,1.213772,1.966407,2.013222,1.245615
FileStore,pong,1000000,0,0.0,475.820733,1.476852,2.967491,2.996679,2.623506,0.977095,2.190935,2.233517,1.008821
FileStore,pong,1000000,0,0.0,440.674416,1.479327,2.427512,2.451844,2.572777,0.76114,1.992721,2.03534,0.785884
FileStore,pong,1000000,0,0.0,530.788464,1.580295,2.742051,2.76844,2.898583,0.930724,2.18029,2.231621,0.948705
FileStore,pong,1000000,0,0.0,478.131871,1.345175,2.685341,2.711732,2.461681,1.067908,1.962801,2.003576,1.089122
FileStore,pong,10000000,0,0.0,466.068851,8.478565,12.027764,12.089155,11.186802,1.030246,2.051664,2.104079,1.059077
FileStore,pong,10000000,0,0.0,473.410359,4.358622,11.186535,11.24451,6.900035,1.443074,1.84072,1.865338,1.475458
FileStore,pong,10000000,0,0.0,453.873392,4.763193,11.984392,12.021869,7.227807,1.976046,1.967643,1.992912,1.999976
FileStore,pong,10000000,0,0.0,445.006234,4.241995,12.797522,12.847802,6.77072,1.576158,2.691029,2.716671,1.601304
FileStore,pong,10000000,0,0.0,446.942194,4.135074,11.195265,11.236028,6.553015,1.452269,1.895271,1.918439,1.476929
FileStore,pong,100000000,0,0.0,504.558049,75.295315,117.141523,117.40592,99.069545,1.016862,4.40204,4.433165,1.043033
FileStore,pong,100000000,0,0.0,438.329026,69.418108,114.789348,114.85033,89.196501,1.090593,2.053709,2.114098,1.123884
FileStore,pong,100000000,0,0.0,451.088429,72.066941,117.539475,117.599468,91.333849,1.312932,2.102979,2.133394,1.351386
FileStore,pong,100000000,0,0.0,416.060892,72.65025,118.816564,118.867302,96.154101,0.930272,3.041214,3.082797,0.97592
FileStore,pong,100000000,0,0.0,457.507985,73.498666,114.698265,114.809701,97.064538,1.086973,2.183408,2.213224,1.119736
FileStore,pong,1000000000,0,0.0,1219.824051,690.746712,1109.517292,1109.586688,898.09996,1.16401,8.803739,8.83673,1.195016
FileStore,pong,1000000000,0,0.0,1206.806973,680.454174,1074.068987,1074.208,883.707147,1.07374,10.77292,10.804141,1.10444
